zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
48377,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48376,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48375,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48374,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48081,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48080,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48083,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48082,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48085,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48084,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48086,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48089,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48088,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48128,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48122,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48123,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48120,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48121,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48126,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48127,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48124,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48125,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48453,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48450,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48456,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48454,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48455,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48116,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48112,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48054,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48050,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48051,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48242,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48240,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48229,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48150,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48154,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48427,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48426,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48328,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48329,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48320,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48321,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48322,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48323,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48324,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48325,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48326,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48327,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48741,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48746,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48744,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48218,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48153,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48152,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48391,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48393,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48397,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48026,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48025,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48022,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48028,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
49236,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48310,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48313,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48312,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48315,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48314,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48317,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48316,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48318,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48101,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48103,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48104,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48105,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48107,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48470,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48471,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48472,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48475,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48733,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48731,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48735,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48188,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48189,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48180,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48183,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48184,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48185,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48186,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48187,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48225,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48220,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48855,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48079,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48074,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48075,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48076,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48070,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48071,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48072,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48073,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48348,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48346,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48347,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48342,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48343,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48340,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48341,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48173,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48179,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48178,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48131,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48130,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48135,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48134,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48136,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48441,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48440,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48445,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48760,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48767,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48768,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48045,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48044,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48046,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48041,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48040,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48043,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48042,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48049,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48048,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48139,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48138,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48166,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48167,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48164,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48165,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48162,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48160,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48161,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48168,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48169,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48419,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48416,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48412,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48413,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48410,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48390,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48336,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48335,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48334,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48333,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48332,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48331,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48330,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48444,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48759,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48758,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48755,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48754,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
48757,5109,DTE Electric Company,MI,Delivery,Investor Owned,0.022366873,0.012673407,0.069395018
27619,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27617,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27616,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27615,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27614,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27613,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27612,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27611,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27610,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27009,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27006,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27007,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27698,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27597,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27591,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27592,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
27599,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
28619,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
28612,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
28613,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
28610,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
28611,5416,"Duke Energy Carolinas, LLC",NC,Bundled,Investor Owned,0.080001328,0.060761069,0.101566232
